,材料,试批号,实验屈服值,实验抗拉值,实验伸长率,牌号,钢种,出炉温度,加热时间,板坯厚度,中间坯厚度,粗轧压下率,精轧开轧温度,终轧温度,成品厚度,粗轧压缩比,精轧压缩比,C,Si,Mn,AlT,Nb,V,Ti,Ni,Cu,Cr,Mo,P,S,Ceq,Pcm,温度差
1712,1805L17140,1LL070568300,319,444,43.5,AB/A,ZF4H6100,1197,14192,264,55,0.334,1030,810,10.2,4.8,5.392,0.15,0.16,0.53,0.03,0.001,0,0.005,0.02,0.03,0.04,0.01,0.022,0.0022,0.251666667,0.718,220
1713,1810K50800,1LL070816800,316,440,44.5,AB/A,ZF4H6100,1168,13793,264,69.99,0.227,1071,826,11.2,3.772,6.249,0.16,0.12,0.53,0.021,0.002,0,0.005,0.02,0.04,0.03,0.01,0.008,0.0012,0.260333333,0.736166667,245
1714,1810K62800,1LL070817400,344,457,36.5,AB/A,ZF4H6100,1198,13727,264,55,0.288,1041,844,12.7,4.8,4.331,0.17,0.09,0.52,0.036,0.001,0,0.002,0.02,0.04,0.03,0.01,0.01,0.0018,0.268666667,0.735166667,197
1715,1810K77200,1LL070818000,374,461,30.5,AB/A,ZF4H6100,1182,15300,264,70,0.235,939,828,32,3.771,2.188,0.15,0.12,0.55,0.041,0.001,0,0.002,0.02,0.04,0.04,0.01,0.014,0.0051,0.255666667,0.746666667,111
1716,1810K77200,1LL070818200,383,450,30,AB/A,ZF4H6100,1182,15300,264,70,0.235,939,828,32,3.771,2.188,0.15,0.12,0.55,0.041,0.001,0,0.002,0.02,0.04,0.04,0.01,0.014,0.0051,0.255666667,0.746666667,111
1717,1810L03600,1LL070818900,330,446,33.5,AB/A,ZF4H6100,1176,12659,264,69.99,0.266,956,841,25,3.772,2.8,0.16,0.09,0.53,0.037,0.001,0,0.002,0.03,0.04,0.05,0.01,0.017,0.0078,0.265,0.736166667,115
1718,1810L03600,1LL070819100,319,435,36.5,AB/A,ZF4H6100,1176,12659,264,69.99,0.266,956,841,25,3.772,2.8,0.16,0.09,0.53,0.037,0.001,0,0.002,0.03,0.04,0.05,0.01,0.017,0.0078,0.265,0.736166667,115
1719,1810L27200,1LL070819600,359,460,29.5,AB/A,ZF4H6100,1188,15263,264,60,0.305,979,823,18.5,4.4,3.243,0.15,0.14,0.53,0.04,0.001,0,0.002,0.02,0.04,0.11,0,0.012,0.0085,0.264333333,0.730166667,156
1720,1810L34C00,1LL070881400,309,439,41,AB/A,ZF4H6100,1189,15554,264,55,0.285,1083,844,11.5,4.8,4.783,0.15,0.09,0.51,0.035,0.001,0,0.003,0.01,0.03,0.04,0,0.012,0.0067,0.245666667,0.695,239
1721,1810L40A00,1LL070881500,316,439,42.5,AB/A,ZF4H6100,1192,14604,264,60,0.262,1058,834,12,4.4,5,0.15,0.09,0.51,0.035,0.001,0,0.003,0.01,0.03,0.04,0,0.012,0.0067,0.245666667,0.695,224
1722,1810L45C00,1LL070881900,354,462,31.5,AB/A,ZF4H6100,1194,14498,264,69.99,0.27,1047,836,15,3.772,4.666,0.17,0.12,0.53,0.032,0.002,0,0.003,0.01,0.04,0.06,0.01,0.014,0.0025,0.275666667,0.747666667,211
1723,1810L47500,1LL070882000,370,471,34,AB/A,ZF4H6100,1197,14147,264,60,0.317,1075,829,10,4.4,6,0.17,0.12,0.53,0.032,0.002,0,0.003,0.01,0.04,0.06,0.01,0.014,0.0025,0.275666667,0.747666667,246
1726,1811N33400,1LL071185200,347,458,32.5,AB/A,ZF4H6100,1208,11654,264,70,0.239,951,819,18,3.771,3.889,0.14,0.14,0.65,0.03,0.001,0,0.002,0.02,0.03,0.04,0,0.017,0.0029,0.259666667,0.826666667,132
1727,1812M21200,1LL071209100,328,456,29,AB/A,ZF4H6100,1149.5,12316,264,79.99,0.28,949,841,32.45,3.3,2.465,0.15,0.11,0.6,0.035,0.006,0,0.004,0.04,0.04,0.05,0.02,0.015,0.0019,0.269333333,0.7975,108
1728,1812M21200,1LL071209300,356,449,31.5,AB/A,ZF4H6100,1149.5,12316,264,79.99,0.28,949,841,32.45,3.3,2.465,0.15,0.11,0.6,0.035,0.006,0,0.004,0.04,0.04,0.05,0.02,0.015,0.0019,0.269333333,0.7975,108
1729,1812M20400,1LL071209400,351,455,36.5,AB/A,ZF4H6100,1188,12329,264,65,0.262,991,834,19,4.062,3.421,0.15,0.11,0.6,0.035,0.006,0,0.004,0.04,0.04,0.05,0.02,0.015,0.0019,0.269333333,0.7975,157
1730,1812M11500,1LL071209500,340,457,38,AB/A,ZF4H6100,1219,12515,264,70,0.234,1079,872,11.5,3.771,6.087,0.15,0.11,0.6,0.035,0.006,0,0.004,0.04,0.04,0.05,0.02,0.015,0.0019,0.269333333,0.7975,207
1731,1802M47600,1LL071258500,351,459,33.5,AB/A,ZF4H6100,1226,12885,222,60,0.281,1123,864,8.2,3.7,7.317,0.16,0.11,0.54,0.035,0.001,0,0.002,0.02,0.04,0.03,0.01,0.014,0.0067,0.262,0.745833333,259
1732,1812L95600,1LL071661200,390,474,35,AB/A,ZF4H6100,1188,12807,264,60,0.267,995,838,18,4.4,3.333,0.16,0.13,0.54,0.037,0.001,0,0.002,0.02,0.03,0.02,0,0.013,0.0032,0.257333333,0.735333333,157
1733,1812M06800,1LL071661300,383,473,30.5,AB/A,ZF4H6100,1212,14009,264,69.99,0.245,1039,812,11,3.772,6.363,0.16,0.13,0.54,0.037,0.001,0,0.002,0.02,0.03,0.02,0,0.013,0.0032,0.257333333,0.735333333,227
1734,1811Q08300,1LL071663800,386,492,33,AB/A,ZF4H6100,1149.5,12224,264,70,0.27,990,848,22.42,3.771,3.122,0.16,0.23,1.09,0.034,0.002,0.001,0.004,0.02,0.04,0.08,0.01,0.022,0.0019,0.363866667,1.302433333,142
1735,1811Q16600,1LL071664200,332,440,37,AB/A,ZF4H6100,1205,12750,264,70,0.231,1050,846,13,3.771,5.385,0.1,0.15,0.85,0.031,0.002,0.001,0.003,0.02,0.04,0.06,0,0.024,0.0029,0.257866667,0.9981,204
1736,1811Q16600,1LL071664300,323,436,42.5,AB/A,ZF4H6100,1205,12750,264,70,0.231,1050,846,13,3.771,5.385,0.1,0.15,0.85,0.031,0.002,0.001,0.003,0.02,0.04,0.06,0,0.024,0.0029,0.257866667,0.9981,204
1737,1814K01600,1LL071803800,298,441,38,AB/A,ZF4H6100,1189,10588,264,55,0.327,1041,829,12.5,4.8,4.4,0.16,0.12,0.54,0.031,0.002,0,0.002,0.02,0.04,0.03,0,0.013,0.012,0.26,0.7455,212
1738,1814K13800,1LL071920000,309,448,40.5,AB/A,ZF4H6100,1184,10628,264,70,0.242,1023,842,15,3.771,4.667,0.16,0.16,0.54,0.033,0.002,0,0.003,0.02,0.04,0.05,0.01,0.016,0.0027,0.266,0.7485,181
1739,1814K25500,1LL072048200,362,469,34,AB/A,ZF4H6100,1206,10743,264,59.99,0.308,1062,834,9,4.401,6.666,0.16,0.18,0.52,0.042,0.002,0,0.003,0.02,0.04,0.05,0.01,0.016,0.0133,0.262666667,0.729166667,228
1740,1814K55200,1LL072049000,319,438,35,AB/A,ZF4H6100,1200,10912,264,85,0.244,905,846,35.99,3.106,2.362,0.15,0.13,0.53,0.035,0.002,0,0.003,0.02,0.04,0.05,0.01,0.016,0.0047,0.254333333,0.7275,59
1741,1814K54600,1LL072049100,327,450,38.5,AB/A,ZF4H6100,1205,11007,264,60,0.24,1000,811,16,4.4,3.75,0.15,0.13,0.53,0.035,0.002,0,0.003,0.02,0.04,0.05,0.01,0.016,0.0047,0.254333333,0.7275,189
1742,1814K55200,1LL072049200,334,449,35.5,AB/A,ZF4H6100,1200,10912,264,85,0.244,905,846,35.99,3.106,2.362,0.15,0.13,0.53,0.035,0.002,0,0.003,0.02,0.04,0.05,0.01,0.016,0.0047,0.254333333,0.7275,59
1743,1814K81400,1LL072420400,321,444,37.5,AB/A,ZF4H6100,1207,11114,264,60,0.334,1060,857,13,4.4,4.615,0.16,0.09,0.53,0.037,0.002,0,0.002,0.02,0.03,0.05,0.01,0.014,0.0062,0.263666667,0.726166667,203
1744,1814N77A00,1LL072532100,337,455,40.5,AB/A,ZF4H6100,1219,11139,264,65,0.312,1039,813,12,4.062,5.417,0.16,0.11,0.55,0.037,0.001,0.001,0.003,0.02,0.04,0.06,0.01,0.016,0.004,0.269866667,0.757433333,226
1745,1814L02600,1LL072562200,338,455,40,AB/A,ZF4H6100,1149.5,10168,264,89.99,0.2,890,825,11.39,2.467,2.413,0.16,0.12,0.54,0.031,0.002,0,0.002,0.02,0.04,0.03,0,0.013,0.012,0.26,0.7455,65
1746,1814L04200,1LL072562700,304,458,36,AB/A,ZF4H6100,1149.5,10163,264,65,0.312,1039,813,12.89,4.062,5.417,0.16,0.12,0.54,0.031,0.002,0,0.002,0.02,0.04,0.03,0,0.013,0.012,0.26,0.7455,226
1747,1814L18400,1LL072563700,300,441,43.5,AB/A,ZF4H6100,1149.5,10267,264,70,0.242,1023,842,15.39,3.771,4.667,0.16,0.16,0.54,0.033,0.002,0,0.003,0.02,0.04,0.05,0.01,0.016,0.0027,0.266,0.7485,181
1748,1815P66400,1LL072594100,347,451,37.5,AB/A,ZF4H6100,1205,13767,264,70,0.267,1099,839,11,3.771,6.364,0.16,0.12,0.51,0.026,0.002,0,0.002,0.02,0.04,0.04,0.01,0.013,0.0033,0.259,0.716666667,260
1749,1815P71500,1LL072595400,375,463,40,AB/A,ZF4H6100,1209,13792,264,70,0.297,1051,836,13,3.771,5.385,0.15,0.11,0.53,0.027,0.002,0,0.003,0.02,0.03,0.04,0.01,0.015,0.0034,0.251666667,0.716333333,215
1750,1815P36200,1LL072861800,356,463,36.5,AB/A,ZF4H6100,1202,12439,264,64.99,0.296,992,831,17,4.062,3.823,0.16,0.11,0.54,0.022,0.001,0,0.002,0.02,0.04,0.05,0,0.014,0.0027,0.264,0.746166667,161
1751,1815P41400,1LL072861900,384,472,35,AB/A,ZF4H6100,1188,12322,264,64.99,0.292,988,784,13.5,4.062,4.814,0.16,0.11,0.54,0.022,0.001,0,0.002,0.02,0.04,0.05,0,0.014,0.0027,0.264,0.746166667,204
1752,1815Q36600,1LL072865600,403,483,34,AB/A,ZF4H6100,1209,12512,264,69.99,0.296,1027,774,11,3.772,6.363,0.16,0.11,0.53,0.03,0.002,0,0.002,0.02,0.04,0.04,0,0.013,0.0027,0.260333333,0.735666667,253
1753,1816K06800,1LL072866700,328,441,42.5,AB/A,ZF4H6100,1200,15018,264,70,0.242,1061,811,10,3.771,7,0.16,0.12,0.52,0.036,0.002,0,0.002,0.02,0.04,0.03,0,0.013,0.0039,0.256666667,0.7255,250
1754,1816K06800,1LL072866900,337,445,39.5,AB/A,ZF4H6100,1200,15018,264,70,0.242,1061,811,10,3.771,7,0.16,0.12,0.52,0.036,0.002,0,0.002,0.02,0.04,0.03,0,0.013,0.0039,0.256666667,0.7255,250
1755,1816K21300,1LL072868500,385,479,31,AB/A,EF4R5100,1189,13880,264,75,0.203,961,838,20,3.52,3.75,0.15,0.16,0.92,0.04,0.011,0.001,0.012,0.02,0.04,0.04,0.01,0.02,0.0052,0.317533333,1.1181,123
1756,1816K53400,1LL072946300,370,457,34.5,AB/A,ZF4H6100,1149.5,12651,223,85,0.244,905,846,11.39,3.106,2.362,0.16,0.1,0.58,0.037,0.003,0.001,0.002,0.02,0.03,0.06,0.01,0.014,0.0024,0.2742,0.7771,59
1757,1816K53400,1LL072946400,365,462,34.5,AB/A,ZF4H6100,1149.5,12651,223,85,0.244,905,846,11.39,3.106,2.362,0.16,0.1,0.58,0.037,0.003,0.001,0.002,0.02,0.03,0.06,0.01,0.014,0.0024,0.2742,0.7771,59
1759,1816N59800,1LL073099800,329,445,38,AB/A,ZF4H6100,1177,13709,264,70,0.254,1013,831,15,3.771,4.667,0.16,0.1,0.58,0.037,0.003,0.001,0.002,0.02,0.03,0.06,0.01,0.014,0.0024,0.2742,0.7771,182
1761,1818K14300,1LL073243400,330,451,35,AB/A,ZF4H6100,1212,12968,264,64.99,0.335,978,853,16.2,4.062,4.012,0.16,0.12,0.57,0.035,0.001,0.001,0.003,0.02,0.04,0.05,0.01,0.013,0.0018,0.2712,0.777266667,125
1762,1818K34400,1LL073244600,332,457,37.5,AB/A,ZF4H6100,1189,14053,264,65,0.342,994,822,12.7,4.062,5.118,0.15,0.11,0.52,0.036,0.001,0,0.002,0.02,0.03,0.03,0,0.014,0.004,0.246,0.705166667,172
1763,1818K60600,1LL073245100,308,455,36,AB/A,ZF4H6100,1195,13523,264,70,0.232,1051,842,12.2,3.771,5.738,0.15,0.11,0.54,0.046,0.001,0,0.002,0.02,0.05,0.05,0.01,0.016,0.0074,0.256666667,0.746833333,209
1764,1818K60600,1LL073245300,272,455,37.5,AB/A,ZF4H6100,1195,13523,264,70,0.232,1051,842,12.2,3.771,5.738,0.15,0.11,0.54,0.046,0.001,0,0.002,0.02,0.05,0.05,0.01,0.016,0.0074,0.256666667,0.746833333,209
1765,1818K72500,1LL073245600,322,452,38.5,AB/A,ZF4H6100,1202,11714,264,60,0.312,1047,852,12,4.4,5,0.16,0.08,0.52,0.036,0.002,0.001,0.002,0.02,0.04,0.08,0.01,0.028,0.0019,0.268866667,0.727433333,195
1766,1818K72500,1LL073245800,301,440,39.5,AB/A,ZF4H6100,1202,11714,264,60,0.312,1047,852,12,4.4,5,0.16,0.08,0.52,0.036,0.002,0.001,0.002,0.02,0.04,0.08,0.01,0.028,0.0019,0.268866667,0.727433333,195
1767,1818L32800,1LL073315000,317,445,40,AB/A,ZF4H6100,1212,17434,264,70,0.238,1100,837,10,3.771,7,0.16,0.13,0.53,0.039,0.001,0,0.003,0.02,0.04,0.05,0.01,0.017,0.0022,0.264333333,0.7375,263
1768,1818L32800,1LL073315100,322,446,44,AB/A,ZF4H6100,1212,17434,264,70,0.238,1100,837,10,3.771,7,0.16,0.13,0.53,0.039,0.001,0,0.003,0.02,0.04,0.05,0.01,0.017,0.0022,0.264333333,0.7375,263
1769,1817K08420,1LL073352400,348,444,41,AB/A,EF4G5100,1200,13830,264,85,0.257,1054,829,11,3.106,7.727,0.1,0.16,0.81,0.035,0.013,0.001,0.003,0.04,0.05,0.05,0.02,0.014,0.0025,0.2552,0.969266667,225
1770,1817K08420,1LL073352500,346,442,40,AB/A,EF4G5100,1200,13830,264,85,0.257,1054,829,11,3.106,7.727,0.1,0.16,0.81,0.035,0.013,0.001,0.003,0.04,0.05,0.05,0.02,0.014,0.0025,0.2552,0.969266667,225
1772,1818K86800,1LL073664800,370,480,34.5,AB/A,ZF4H6100,1192,13662,264,70,0.264,989,845,20,3.771,3.5,0.16,0.11,0.53,0.04,0.002,0,0.002,0.01,0.04,0.06,0.01,0.01,0.0049,0.265666667,0.737333333,144
1773,1818L44300,1LL073670100,274,422,40.5,AB/A,ZF4H6100,1217,11567,264,69.99,0.278,1065,859,12.5,3.772,5.599,0.15,0.11,0.52,0.042,0.001,0,0.004,0.02,0.05,0.05,0.01,0.017,0.0127,0.253333333,0.726833333,206
1774,1817R27400,1LL073690600,328,453,33,AB/A,ZF4H6100,1191,12461,264,65,0.256,999,824,20.2,4.062,3.218,0.16,0.1,0.54,0.032,0.002,0,0.002,0.02,0.04,0.05,0.01,0.02,0.0065,0.266,0.7465,175
1775,1817R25300,1LL073693500,326,454,33,AB/A,ZF4H6100,1209,13169,264,70,0.283,953,834,25.2,3.771,2.778,0.16,0.1,0.54,0.032,0.002,0,0.002,0.02,0.04,0.05,0.01,0.02,0.0065,0.266,0.7465,119
1777,1818L87400,1LL073695300,336,456,34.5,AB/A,ZF4H6100,1149.5,13657,264,64.99,0.335,978,853,14.89,4.062,4.012,0.16,0.12,0.57,0.035,0.001,0.001,0.003,0.02,0.04,0.05,0.01,0.013,0.0018,0.2712,0.777266667,125
1778,1818L90400,1LL073695600,374,473,37.5,AB/A,ZF4H6100,1149.5,13646,264,64.99,0.335,978,853,14.39,4.062,4.012,0.16,0.12,0.57,0.035,0.001,0.001,0.003,0.02,0.04,0.05,0.01,0.013,0.0018,0.2712,0.777266667,125
1779,1818L97300,1LL073696100,339,461,41,AB/A,ZF4H6100,1149.5,13626,264,64.99,0.335,978,853,13.89,4.062,4.012,0.16,0.11,0.52,0.036,0.002,0,0.002,0.02,0.04,0.03,0.01,0.013,0.0023,0.258666667,0.725833333,125
1780,1818L95300,1LL073696300,345,456,39.5,AB/A,ZF4H6100,1149.5,13655,264,65,0.342,994,822,13.39,4.062,5.118,0.16,0.11,0.52,0.036,0.002,0,0.002,0.02,0.04,0.03,0.01,0.013,0.0023,0.258666667,0.725833333,172
1781,1818M00300,1LL073697400,327,447,36,AB/A,ZF4H6100,1149.5,13736,264,64.99,0.335,978,853,13.39,4.062,4.012,0.16,0.11,0.52,0.036,0.002,0,0.002,0.02,0.04,0.03,0.01,0.013,0.0023,0.258666667,0.725833333,125
1782,1818M01400,1LL073697500,344,457,36,AB/A,ZF4H6100,1149.5,13601,264,64.99,0.335,978,853,12.89,4.062,4.012,0.16,0.11,0.52,0.036,0.002,0,0.002,0.02,0.04,0.03,0.01,0.013,0.0023,0.258666667,0.725833333,125
1783,1818L94520,1LL073714200,293,446,39.5,AB/A,ZF4H6100,1149.5,13624,264,70,0.264,989,845,14.39,3.771,3.5,0.16,0.11,0.52,0.036,0.002,0,0.002,0.02,0.04,0.03,0.01,0.013,0.0023,0.258666667,0.725833333,144
1812,1821K80A00,1LL074235700,312,451,39.5,AB/A,ZF4H6100,1194,12623,264,69.99,0.242,1040,808,12.2,3.772,5.737,0.16,0.11,0.54,0.032,0.001,0,0.001,0.02,0.05,0.07,0,0.016,0.0069,0.268666667,0.757166667,232
1834,1821M47400,1LL074331100,314,446,38,AB/A,ZF4H6100,1204,11993,264,70,0.287,1031,825,12.2,3.771,5.738,0.15,0.13,0.54,0.038,0.001,0,0.006,0.02,0.04,0.09,0.01,0.027,0.0018,0.264,0.7395,206
1862,1821M36800,1LL074356100,300,436,34,AB/A,ZF4H6100,1193,11019,264,70,0.26,1045,832,12.2,3.771,5.738,0.15,0.13,0.54,0.028,0.001,0,0.002,0.03,0.04,0.05,0.01,0.017,0.0039,0.256666667,0.7375,213
1875,1102M95300,0LL007003900,341,452,48,CCS A,ZF4H6100,1253,13307,120,68.85,0.068,1109,846,6.2,1.743,11.105,0.16,0.11,0.52,0.028,0.001,0,0.001,0.02,0.03,0.04,0.01,0.017,0.004,0.26,0.716333333,263
1876,0C28M91700,0LL007186100,300,426,43,CCS A,ZF4H6100,1230,15400,120,70,0.129,1086,860,8.2,1.714,8.537,0.17,0.14,0.52,0.026,0.001,0,0.002,0.02,0.04,0.05,0.01,0.016,0.003,0.272666667,0.737833333,226
1877,0C31P37800,0LL007757800,357,454,35,CCS A,ZF4H6100,1211,12310,264,80,0.206,1098,840,10.2,3.3,7.843,0.15,0.1,0.53,0.028,0.001,0,0.001,0.01,0.02,0.03,0.02,0.011,0.0054,0.250333333,0.706166667,258
1878,0C31P40800,0LL007757900,316,432,39,CCS A,ZF4H6100,1205,12225,264,80,0.234,1050,853,12.2,3.3,6.557,0.15,0.1,0.53,0.028,0.001,0,0.001,0.01,0.02,0.03,0.02,0.011,0.0054,0.250333333,0.706166667,197
1879,0C31P54800,0LL007758000,276,426,45,CCS A,ZF4H6100,1199,12137,264,70,0.263,1062,853,15.1,3.771,4.636,0.15,0.1,0.53,0.028,0.001,0,0.001,0.01,0.02,0.03,0.02,0.011,0.0054,0.250333333,0.706166667,209
1880,1102N08800,0LL007758200,326,449,38.5,CCS A,ZF4H6100,1194,13262,264,70,0.252,994,822,15.1,3.771,4.636,0.18,0.14,0.54,0.026,0.001,0,0.003,0.02,0.02,0.03,0.02,0.014,0.005,0.282666667,0.7475,172
1881,0C31P15800,0LL007758300,321,452,37,CCS A,ZF4H6100,1181,12924,264,69.99,0.233,1014,873,15.1,3.772,4.635,0.18,0.14,0.54,0.026,0.001,0,0.003,0.02,0.02,0.03,0.02,0.014,0.005,0.282666667,0.7475,141
1882,0C31P95600,0LL008001900,347,462,32.5,CCS A,ZF4H7100,1186,12759,264,72,0.217,999,874,18.2,3.667,3.956,0.15,0.11,0.63,0.039,0.001,0,0.002,0.02,0.03,0.06,0,0.028,0.0126,0.270333333,0.816666667,125
1883,1102N22500,1LL000312800,376,483,38.5,CCS A,ZF4H6100,1241,18021,264,95,0.223,1109,839,9.2,2.779,10.326,0.17,0.21,0.59,0.03,0,0,0.002,0.02,0.03,0.03,0.01,0.009,0.0052,0.279666667,0.799166667,270
1884,1102N33A00,1LL000312900,386,500,35.5,CCS A,ZF4H6100,1192,17679,264,75,0.21,1070,812,10.2,3.52,7.353,0.17,0.21,0.59,0.03,0,0,0.002,0.02,0.03,0.03,0.01,0.009,0.0052,0.279666667,0.799166667,258
1885,1102N36800,1LL000316800,349,469,36.5,CCS A,ZF4H6100,1193,17913,264,75,0.209,1055,827,10.2,3.52,7.353,0.15,0.13,0.54,0.027,0,0,0.002,0.02,0.03,0.03,0.01,0.013,0.0052,0.251333333,0.7265,228
1886,1102N47400,1LL000317100,369,462,34.5,CCS A,ZF4H6100,1200,17931,264,75,0.258,1072,847,12.2,3.52,6.148,0.16,0.15,0.52,0.028,0,0,0.002,0.01,0.03,0.02,0,0.014,0.0066,0.253333333,0.716,225
1887,1102N49400,1LL000317200,369,461,33.5,CCS A,ZF4H6100,1203,17791,264,75,0.253,1072,838,12.2,3.52,6.148,0.16,0.15,0.52,0.028,0,0,0.002,0.01,0.03,0.02,0,0.014,0.0066,0.253333333,0.716,234
1888,1102N52300,1LL000317300,336,470,33.5,CCS A,ZF4H6100,1227,17731,264,70,0.284,1044,837,12.2,3.771,5.738,0.16,0.15,0.52,0.028,0,0,0.002,0.01,0.03,0.02,0,0.014,0.0066,0.253333333,0.716,207
1889,1102N62800,1LL000317500,301,447,45,CCS A,ZF4H6100,1193,13022,264,70,0.245,1042,842,12,3.771,5.833,0.17,0.16,0.56,0.026,0,0,0.003,0.01,0.02,0.02,0,0.012,0.0029,0.269333333,0.756333333,200
1890,1102N62800,1LL000317600,309,450,46.5,CCS A,ZF4H6100,1193,13022,264,70,0.245,1042,842,12,3.771,5.833,0.17,0.16,0.56,0.026,0,0,0.003,0.01,0.02,0.02,0,0.012,0.0029,0.269333333,0.756333333,200
1891,1106P94800,1LL000317800,356,469,39.5,CCS A,ZF4H6100,1160,13425,264,75,0.233,1049,839,12.2,3.52,6.148,0.15,0.14,0.53,0.024,0,0,0.002,0.02,0.04,0.03,0,0.011,0.0061,0.248333333,0.726166667,210
1892,1106P94800,1LL000317900,355,463,39,CCS A,ZF4H6100,1160,13425,264,75,0.233,1049,839,12.2,3.52,6.148,0.15,0.14,0.53,0.024,0,0,0.002,0.02,0.04,0.03,0,0.011,0.0061,0.248333333,0.726166667,210
1893,1106P99800,1LL000318000,290,435,41.5,CCS A,ZF4H6100,1151,13576,264,75,0.234,1069,843,12.2,3.52,6.148,0.15,0.14,0.53,0.024,0,0,0.002,0.02,0.04,0.03,0,0.011,0.0061,0.248333333,0.726166667,226
1894,1106Q18800,1LL000318100,352,462,33,CCS A,ZF4H6100,1148,13573,264,73,0.238,1055,835,12.2,3.616,5.984,0.15,0.15,0.52,0.036,0.001,0,0.003,0.01,0.03,0.05,0,0.018,0.007,0.249333333,0.7075,220
1895,1106Q35800,1LL000318200,333,455,41.5,CCS A,ZF4H6100,1149,13292,264,73,0.245,1057,837,12.2,3.616,5.984,0.15,0.15,0.52,0.036,0.001,0,0.003,0.01,0.03,0.05,0,0.018,0.007,0.249333333,0.7075,220
1896,1106Q35800,1LL000318300,325,451,42,CCS A,ZF4H6100,1149,13292,264,73,0.245,1057,837,12.2,3.616,5.984,0.15,0.15,0.52,0.036,0.001,0,0.003,0.01,0.03,0.05,0,0.018,0.007,0.249333333,0.7075,220
1897,1108L31800,1LL000318400,349,457,33.5,CCS A,ZF4H6100,1204,14771,264,69.99,0.294,1080,839,12,3.772,5.833,0.17,0.11,0.53,0.026,0,0,0.001,0.01,0.03,0.04,0,0.015,0.0075,0.269,0.735666667,241
1898,1108L31800,1LL000318500,358,459,33,CCS A,ZF4H6100,1204,14771,264,69.99,0.294,1080,839,12,3.772,5.833,0.17,0.11,0.53,0.026,0,0,0.001,0.01,0.03,0.04,0,0.015,0.0075,0.269,0.735666667,241
1899,1108L38800,1LL000318600,309,476,36.5,CCS A,ZF4H6100,1197,15267,264,69.99,0.27,979,806,12,3.772,5.833,0.17,0.11,0.53,0.026,0,0,0.001,0.01,0.03,0.04,0,0.015,0.0075,0.269,0.735666667,173
1900,1108L05800,1LL000318800,364,455,37.5,CCS A,ZF4H6100,1210,14582,264,79.99,0.248,1059,834,12.2,3.3,6.557,0.16,0.14,0.54,0.023,0.001,0,0.004,0.02,0.03,0.04,0.01,0.017,0.0036,0.263333333,0.737333333,225
1901,1108L14800,1LL000318900,310,465,35,CCS A,ZF4H6100,1187,14687,264,70,0.272,1059,829,12,3.771,5.833,0.16,0.14,0.54,0.023,0.001,0,0.004,0.02,0.03,0.04,0.01,0.017,0.0036,0.263333333,0.737333333,230
1902,1106P69200,1LL000319400,332,461,38.5,CCS A,ZF4H6100,1169,13356,264,75,0.234,997,832,15.1,3.52,4.967,0.16,0.15,0.53,0.026,0.001,0,0.002,0.02,0.03,0.05,0,0.013,0.0063,0.261666667,0.7275,165
1903,1106R43600,1LL000479900,333,447,38,CCS A,ZF4H6100,1243,16557,222,70,0.326,1093,842,12,3.171,5.833,0.16,0.1,0.55,0.026,0,0,0.002,0.01,0.03,0.04,0,0.015,0.007,0.262333333,0.745333333,251
1904,1104M24300,1LL000747900,325,447,44,CCS A,ZF4H6100,1254,16531,120,70,0.148,1115,846,6.2,1.714,11.29,0.17,0.12,0.59,0.02,0.001,0.001,0.002,0.01,0.01,0.02,0.01,0.025,0.0018,0.275866667,0.775766667,269
1905,1103N95300,1LL000778500,391,490,32,CCS A,ZF4H6100,1193,13339,264,89.99,0.265,910,835,30,2.934,3,0.17,0.26,1.19,0.031,0.002,0.001,0.004,0.02,0.04,0.05,0.01,0.014,0.003,0.384533333,1.411933333,75
1906,0C21M55500,1LL000783700,294,444,44,CCS A,ZF4H6100,1226,14396,264,69.99,0.264,1058,831,11,3.772,6.363,0.18,0.09,0.52,0.025,0,0,0.003,0.01,0.02,0.06,0.01,0.014,0.0055,0.282666667,0.726666667,227
1907,1106R62800,1LL000941800,351,447,35,CCS A,ZF4H6100,1225,14433,222,90,0.089,1102,840,9.2,2.467,9.783,0.17,0.11,0.53,0.033,0.001,0.002,0.004,0.02,0.03,0.05,0.01,0.017,0.0042,0.274066667,0.737033333,262
1908,1102N58900,1LL000976100,308,472,37.5,CCS A,ZF4H6100,1195,13221,264,75,0.217,1042,842,12,3.52,6.25,0.17,0.16,0.56,0.026,0,0,0.003,0.01,0.02,0.02,0,0.012,0.0029,0.269333333,0.756333333,200
1909,1102N58A00,1LL000976200,318,470,31.5,CCS A,ZF4H6100,1195,13221,264,75,0.217,1042,842,12,3.52,6.25,0.17,0.16,0.56,0.026,0,0,0.003,0.01,0.02,0.02,0,0.012,0.0029,0.269333333,0.756333333,200
1910,1106R87400,1LL001153100,301,437,28.5,CCS A,ZF4H6100,1173,13514,222,90,0.26,878,834,28.3,2.467,3.18,0.16,0.11,0.53,0.029,0,0,0.001,0.02,0.03,0.04,0.01,0.012,0.0035,0.261666667,0.726333333,44
1911,1106R87400,1LL001153500,310,438,31,CCS A,ZF4H6100,1173,13514,222,90,0.26,878,834,28.3,2.467,3.18,0.16,0.11,0.53,0.029,0,0,0.001,0.02,0.03,0.04,0.01,0.012,0.0035,0.261666667,0.726333333,44
